labyrinth_id,labyrinth_name,theme,beast,quality
174,Throne amid the Hummingbird Golden Masked,Birds,Magellanic Penguin,Q4_Superior
174,Throne amid the Hummingbird Golden Masked,Birds,Oleander Hawk Moth,Q5_Epic
174,Throne amid the Hummingbird Golden Masked,Birds,Red-Headed Vulture,Q6_Mythic
174,Throne amid the Hummingbird Golden Masked,Birds,Rockhopper Penguin,Q7_Ancient
174,Throne amid the Hummingbird Golden Masked,Birds,Rufous Hummingbird,Q8_Arcane
174,Throne amid the Hummingbird Golden Masked,Birds,Sharp-Shinned Hawk,Q9_Celestial
174,Throne amid the Hummingbird Golden Masked,Birds,African Grey Parrot,Q10_Ethereal
174,Throne amid the Hummingbird Golden Masked,Birds,Costa’s Hummingbird,Q11_Transcendent
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Laughing Kookaburra,Q1_Common
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Pileated Woodpecker,Q2_Uncommon
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Red-Shouldered Hawk,Q3_Rare
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Wandering Albatross,Q4_Superior
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Yellow-Eyed Penguin,Q5_Epic
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Blackburnian Warbler,Q6_Mythic
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Lappet-faced Vulture,Q7_Ancient
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Xeme (Sabine’s Gull),Q8_Arcane
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Hawaiian Goose (Nene),Q9_Celestial
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Hawk Moth Caterpillar,Q10_Ethereal
185,Crown beyond the Laughing Kookaburra Pileated,Birds,Hummingbird Hawk-Moth,Q11_Transcendent
196,Coil within the Warbler White Crowned,Birds,White-Crowned Sparrow,Q1_Common
196,Coil within the Warbler White Crowned,Birds,Chestnut-Sided Warbler,Q2_Uncommon
196,Coil within the Warbler White Crowned,Birds,Fulvous Whistling Duck,Q3_Rare
196,Coil within the Warbler White Crowned,Birds,MacGillivray’s Warbler,Q4_Superior
196,Coil within the Warbler White Crowned,Birds,Orange-Crowned Warbler,Q5_Epic
196,Coil within the Warbler White Crowned,Birds,Red-Bellied Woodpecker,Q6_Mythic
196,Coil within the Warbler White Crowned,Birds,Red-Billed Quelea Bird,Q7_Ancient
196,Coil within the Warbler White Crowned,Birds,Black and White Warbler,Q8_Arcane
196,Coil within the Warbler White Crowned,Birds,Ivory-billed woodpecker,Q9_Celestial
196,Coil within the Warbler White Crowned,Birds,Ruby-Throated Hummingbird,Q10_Ethereal
196,Coil within the Warbler White Crowned,Birds,Black-Bellied Whistling Duck,Q11_Transcendent
207,Crown under the Turkey Sparrow Rough,Birds,Eastern Turkey (Wild Turkey),Q1_Common
207,Crown under the Turkey Sparrow Rough,Birds,House Sparrow (English Sparrow),Q2_Uncommon
207,Crown under the Turkey Sparrow Rough,Birds,Pesquet’s Parrot (Dracula Parrot),Q3_Rare
207,Crown under the Turkey Sparrow Rough,Birds,Rough-Legged Hawk (Rough-Legged Buzzard),Q4_Superior
207,Crown under the Turkey Sparrow Rough,Birds,Oriental Dwarf Kingfisher,Q5_Epic
207,Crown under the Turkey Sparrow Rough,Birds,Eagle,Q6_Mythic
207,Crown under the Turkey Sparrow Rough,Birds,Eagle Ray,Q7_Ancient
207,Crown under the Turkey Sparrow Rough,Birds,Sea Eagle,Q8_Arcane
207,Crown under the Turkey Sparrow Rough,Birds,Bald Eagle,Q9_Celestial
207,Crown under the Turkey Sparrow Rough,Birds,Harpy Eagle,Q10_Ethereal
207,Crown under the Turkey Sparrow Rough,Birds,Golden Eagle,Q11_Transcendent
218,Reach of the King Vulture Emperor,Birds,Haast’s Eagle,Q1_Common
218,Reach of the King Vulture Emperor,Birds,African Fish Eagle,Q2_Uncommon
218,Reach of the King Vulture Emperor,Birds,Eurasian Eagle-owl,Q3_Rare
218,Reach of the King Vulture Emperor,Birds,White-Tailed Eagle,Q4_Superior
218,Reach of the King Vulture Emperor,Birds,Mexican Eagle (Northern crested caracara),Q5_Epic
218,Reach of the King Vulture Emperor,Birds,Kingfisher,Q6_Mythic
218,Reach of the King Vulture Emperor,Birds,King Penguin,Q7_Ancient
218,Reach of the King Vulture Emperor,Birds,King Vulture,Q8_Arcane
218,Reach of the King Vulture Emperor,Birds,Emperor Goose,Q9_Celestial
218,Reach of the King Vulture Emperor,Birds,Bearded Vulture,Q10_Ethereal
218,Reach of the King Vulture Emperor,Birds,Emperor Penguin,Q11_Transcendent
89,Bastion of the Texas Coral Rough,Cats & Felines,Cat,Q1_Common
89,Bastion of the Texas Coral Rough,Cats & Felines,Lynx,Q2_Uncommon
89,Bastion of the Texas Coral Rough,Cats & Felines,Puma,Q3_Rare
89,Bastion of the Texas Coral Rough,Cats & Felines,Birman,Q4_Superior
89,Bastion of the Texas Coral Rough,Cats & Felines,Bobcat,Q5_Epic
89,Bastion of the Texas Coral Rough,Cats & Felines,Cougar,Q6_Mythic
89,Bastion of the Texas Coral Rough,Cats & Felines,Jaguar,Q7_Ancient
89,Bastion of the Texas Coral Rough,Cats & Felines,Margay,Q8_Arcane
89,Bastion of the Texas Coral Rough,Cats & Felines,Ocelot,Q9_Celestial
89,Bastion of the Texas Coral Rough,Cats & Felines,Serval,Q10_Ethereal
89,Bastion of the Texas Coral Rough,Cats & Felines,Sphynx,Q11_Transcendent
100,Coil amid the Smooth Western Arafura,Cats & Felines,Caracal,Q1_Common
100,Coil amid the Smooth Western Arafura,Cats & Felines,Cheetah,Q2_Uncommon
100,Coil amid the Smooth Western Arafura,Cats & Felines,Leopard,Q3_Rare
100,Coil amid the Smooth Western Arafura,Cats & Felines,Panther,Q4_Superior
100,Coil amid the Smooth Western Arafura,Cats & Felines,Persian,Q5_Epic
100,Coil amid the Smooth Western Arafura,Cats & Felines,Ragdoll,Q6_Mythic
100,Coil amid the Smooth Western Arafura,Cats & Felines,Siamese,Q7_Ancient
100,Coil amid the Smooth Western Arafura,Cats & Felines,Sand Cat,Q8_Arcane
100,Coil amid the Smooth Western Arafura,Cats & Felines,Cat Snake,Q9_Celestial
100,Coil amid the Smooth Western Arafura,Cats & Felines,Chartreux,Q10_Ethereal
100,Coil amid the Smooth Western Arafura,Cats & Felines,Devon Rex,Q11_Transcendent
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Lykoi Cat,Q1_Common
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Maine Coon,Q2_Uncommon
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Balkan Lynx,Q3_Rare
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Canada Lynx,Q4_Superior
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Fishing Cat,Q5_Epic
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Leopard Cat,Q6_Mythic
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Pallas’ Cat,Q7_Ancient
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Amur Leopard,Q8_Arcane
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Leopard Frog,Q9_Celestial
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Leopard Seal,Q10_Ethereal
111,Spiral of the Leopard Eastern Coral,Cats & Felines,Snow Leopard,Q11_Transcendent
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Snowshoe Cat,Q1_Common
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Eurasian Lynx,Q2_Uncommon
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Javan Leopard,Q3_Rare
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Leopard Gecko,Q4_Superior
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Cat-Eyed Snake,Q5_Epic
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Jaguarundi Cat,Q6_Mythic
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Leopard Lizard,Q7_Ancient
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Clouded Leopard,Q8_Arcane
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Florida Panther,Q9_Celestial
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Cat-Faced Spider,Q10_Ethereal
122,Reach within the Leopard Hognose Eastern,Cats & Felines,Leopard Tortoise,Q11_Transcendent
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Catahoula Leopard,Q1_Common
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Scottish Fold Cat,Q2_Uncommon
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,African Golden Cat,Q3_Rare
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Norwegian Forest Cat,Q4_Superior
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Tangerine Leopard Gecko,Q5_Epic
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Corn Rex Cat (Cornish Rex),Q6_Mythic
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Betta Fish (Siamese Fighting Fish),Q7_Ancient
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Lion,Q8_Arcane
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Tiger,Q9_Celestial
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Sea Lion,Q10_Ethereal
133,Runes beyond the Black Rattlesnake Common,Cats & Felines,Cape Lion,Q11_Transcendent
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Cave Lion,Q1_Common
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Tiger Moth,Q2_Uncommon
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Tiger snake,Q3_Rare
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Tiger Trout,Q4_Superior
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,White Tiger,Q5_Epic
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Bengal Tiger,Q6_Mythic
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Tiger Beetle,Q7_Ancient
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Leopard Shark,Q8_Arcane
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Malayan Tiger,Q9_Celestial
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Mountain Lion,Q10_Ethereal
144,Domain of the Rattlesnake Tiger Diamondback,Cats & Felines,Siberian Tiger,Q11_Transcendent
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Sumatran Tiger,Q1_Common
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Tasmanian Tiger,Q2_Uncommon
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Tiger Salamander,Q3_Rare
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Indochinese Tiger,Q4_Superior
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,South China Tiger,Q5_Epic
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Tiger Rattlesnake,Q6_Mythic
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Tiger Swallowtail,Q7_Ancient
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Eastern Tiger Snake,Q8_Arcane
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Golden Lion Tamarin,Q9_Celestial
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Saber-Toothed Tiger,Q10_Ethereal
155,Bastion beyond the Tiger Viper Lion,Cats & Felines,Lion’s Mane Jellyfish,Q11_Transcendent
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Pygmy Hippopotamus,Q1_Common
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,American Pygmy Goat,Q2_Uncommon
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Ox,Q3_Rare
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Cow,Q4_Superior
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Elk,Q5_Epic
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Yak,Q6_Mythic
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Deer,Q7_Ancient
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Goat,Q8_Arcane
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Ibex,Q9_Celestial
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Bison,Q10_Ethereal
96,Reach under the Pygmy Hippopotamus American,Large Herbivores,Camel,Q11_Transcendent
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Moose,Q1_Common
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Okapi,Q2_Uncommon
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Sheep,Q3_Rare
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Takin,Q4_Superior
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Zebra,Q5_Epic
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Buffalo,Q6_Mythic
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Gazelle,Q7_Ancient
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Giraffe,Q8_Arcane
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Antelope,Q9_Celestial
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Key Deer,Q10_Ethereal
107,Sanctum within the Moose Okapi Takin,Large Herbivores,Red Deer,Q11_Transcendent
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Reindeer,Q1_Common
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Roe Deer,Q2_Uncommon
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Boer Goat,Q3_Rare
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Irish Elk,Q4_Superior
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Kiko Goat,Q5_Epic
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Mule Deer,Q6_Mythic
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Musk Deer,Q7_Ancient
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Sika Deer,Q8_Arcane
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Coues Deer,Q9_Celestial
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Deer Mouse,Q10_Ethereal
118,Runes amid the Reindeer Boer Irish,Large Herbivores,Wood Bison,Q11_Transcendent
129,Crown of the Alpine Angora Fallow,Large Herbivores,Alpine Goat,Q1_Common
129,Crown of the Alpine Angora Fallow,Large Herbivores,Angora Goat,Q2_Uncommon
129,Crown of the Alpine Angora Fallow,Large Herbivores,Fallow deer,Q3_Rare
129,Crown of the Alpine Angora Fallow,Large Herbivores,Kinder Goat,Q4_Superior
129,Crown of the Alpine Angora Fallow,Large Herbivores,Nubian Goat,Q5_Epic
129,Crown of the Alpine Angora Fallow,Large Herbivores,Pygora Goat,Q6_Mythic
129,Crown of the Alpine Angora Fallow,Large Herbivores,Saanen Goat,Q7_Ancient
129,Crown of the Alpine Angora Fallow,Large Herbivores,Zebra Pleco,Q8_Arcane
129,Crown of the Alpine Angora Fallow,Large Herbivores,Aoudad Sheep,Q9_Celestial
129,Crown of the Alpine Angora Fallow,Large Herbivores,Bhutan Takin,Q10_Ethereal
129,Crown of the Alpine Angora Fallow,Large Herbivores,Hippopotamus,Q11_Transcendent
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Savanna Goat,Q1_Common
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Spanish Goat,Q2_Uncommon
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Bighorn Sheep,Q3_Rare
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Camel Cricket,Q4_Superior
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Cashmere Goat,Q5_Epic
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,LaMancha Goat,Q6_Mythic
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Nigerian Goat,Q7_Ancient
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Roosevelt Elk,Q8_Arcane
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Siberian Ibex,Q9_Celestial
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Water Buffalo,Q10_Ethereal
140,Gate beyond the Tarantula Zebra Black,Large Herbivores,Zebra Mussels,Q11_Transcendent
151,March within the Tarantula Takin House,Large Herbivores,Bactrian Camel,Q1_Common
151,March within the Tarantula Takin House,Large Herbivores,Whitetail Deer,Q2_Uncommon
151,March within the Tarantula Takin House,Large Herbivores,White-tail deer,Q3_Rare
151,March within the Tarantula Takin House,Large Herbivores,Père David’s Deer,Q4_Superior
151,March within the Tarantula Takin House,Large Herbivores,Steller’s Sea Cow,Q5_Epic
151,March within the Tarantula Takin House,Large Herbivores,Chinese Water Deer,Q6_Mythic
151,March within the Tarantula Takin House,Large Herbivores,Hippopotamus gorgops,Q7_Ancient
151,March within the Tarantula Takin House,Large Herbivores,Mouse-Deer (Chevrotain),Q8_Arcane
151,March within the Tarantula Takin House,Large Herbivores,Sichuan Takin (Tibetan Takin),Q9_Celestial
151,March within the Tarantula Takin House,Large Herbivores,Cervalces latifrons (Broad-Fronted Moose),Q10_Ethereal
151,March within the Tarantula Takin House,Large Herbivores,Rhinoceros,Q11_Transcendent
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Black Rhinoceros,Q1_Common
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Javan Rhinoceros,Q2_Uncommon
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,White Rhinoceros,Q3_Rare
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Indian Rhinoceros,Q4_Superior
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Woolly Rhinoceros,Q5_Epic
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Sumatran Rhinoceros,Q6_Mythic
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Elephant,Q7_Ancient
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Elephant Seal,Q8_Arcane
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Asian Elephant,Q9_Celestial
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Elephant Shrew,Q10_Ethereal
162,Sanctum beneath the Rhinoceros Elephant Black,Large Herbivores,Borneo Elephant,Q11_Transcendent
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Dwarf Hamster,Q1_Common
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Netherland Dwarf Rabbit,Q2_Uncommon
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Rat,Q3_Rare
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Hare,Q4_Superior
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Mole,Q5_Epic
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Vole,Q6_Mythic
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Koala,Q7_Ancient
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Mouse,Q8_Arcane
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Otter,Q9_Celestial
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Shrew,Q10_Ethereal
103,Echoes beyond the Dwarf Cactus Caterpillar,Small Mammals,Skunk,Q11_Transcendent
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Sloth,Q1_Common
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Badger,Q2_Uncommon
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Ferret,Q3_Rare
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Gerbil,Q4_Superior
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Rabbit,Q5_Epic
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Weasel,Q6_Mythic
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Wombat,Q7_Ancient
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Hamster,Q8_Arcane
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Opossum,Q9_Celestial
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Raccoon,Q10_Ethereal
114,Coil beneath the Gecko Iguana Assassin,Small Mammals,Cane Rat,Q11_Transcendent
125,Hollows of the Monitor Horned Anole,Small Mammals,Hedgehog,Q1_Common
125,Hollows of the Monitor Horned Anole,Small Mammals,Palm Rat,Q2_Uncommon
125,Hollows of the Monitor Horned Anole,Small Mammals,Pangolin,Q3_Rare
125,Hollows of the Monitor Horned Anole,Small Mammals,Squirrel,Q4_Superior
125,Hollows of the Monitor Horned Anole,Small Mammals,Armadillo,Q5_Epic
125,Hollows of the Monitor Horned Anole,Small Mammals,Porcupine,Q6_Mythic
125,Hollows of the Monitor Horned Anole,Small Mammals,Sea Otter,Q7_Ancient
125,Hollows of the Monitor Horned Anole,Small Mammals,Wolverine,Q8_Arcane
125,Hollows of the Monitor Horned Anole,Small Mammals,Bamboo Rat,Q9_Celestial
125,Hollows of the Monitor Horned Anole,Small Mammals,Norway Rat,Q10_Ethereal
125,Hollows of the Monitor Horned Anole,Small Mammals,Rat Snakes,Q11_Transcendent
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Rex Rabbit,Q1_Common
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Water Vole,Q2_Uncommon
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Arctic Hare,Q3_Rare
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Fancy Mouse,Q4_Superior
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Golden Mole,Q5_Epic
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,River Otter,Q6_Mythic
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Cactus Mouse,Q7_Ancient
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Dutch Rabbit,Q8_Arcane
136,Labyrinth beneath the Mouse Gecko Gorilla,Small Mammals,Fox Squirrel,Q9_Celestial
